packet_size,request_rate,source_ip_entropy,destination_port,protocol,payload_size,label
134.890189169049,5.795122639939434,5.305188152066007,443,UDP,142.43607563299088,Normal
429.6737912491357,56.29379387775988,1.2526073760401941,5683,ICMP,133.52846096051272,DoS
241.14241999426187,8.681881080311989,6.103940040274032,8080,ICMP,214.20473846230672,Unauthorized Access
597.586467680508,112.84439813868408,1.3018675146660952,443,UDP,190.56636159266276,DDoS
458.6684538731039,90.46394123624157,1.5610440698056154,443,TCP,153.5200236085435,DDoS
236.9803448179634,9.22801060496074,6.867529135758927,22,ICMP,175.17509133853522,Unauthorized Access
761.2814651130893,96.88615962042836,1.4126757668290935,5683,ICMP,140.51557388564692,DDoS
719.4124613208189,87.5173547967508,1.0399397434125328,443,ICMP,129.5878648198867,DDoS
443.9116307187503,57.09057054027544,2.701329695381197,5683,ICMP,145.41310007077232,DoS
708.8313358721798,91.81404412074166,1.543295435721233,443,ICMP,132.76796740396927,DDoS
739.9267612176031,91.59422186932477,1.4523997111838056,5683,ICMP,214.3917035544269,DDoS
270.18038263616205,7.936710831105763,5.153425347225818,22,UDP,218.43330965836768,Unauthorized Access
141.7805409505728,4.107407467150931,4.944455707936231,80,TCP,140.6509003925809,Normal
227.6361987721267,5.147136434030808,4.870829622061686,5683,TCP,126.28508207630468,Normal
543.1380506902599,133.63429730552647,1.4699788430618868,5683,TCP,116.787868406424,DDoS
408.70957406466516,106.55215785876153,1.4204301889140216,443,UDP,164.0181442919158,DDoS
182.1356104456613,6.289737645581488,4.899842840776463,5683,TCP,134.42641532880205,Normal
679.0655958842415,85.58792309748672,0.804852235846604,5683,UDP,110.29003221410105,DDoS
773.2176125565882,104.5579801001788,1.5788758551962234,443,UDP,108.42687388814838,DDoS
273.08654248176555,7.479861461697872,6.383148024987651,8080,ICMP,209.84584089573588,Unauthorized Access
245.2953796498451,5.008821594602835,4.040845568375789,80,TCP,120.33392274283176,Normal
751.9594878611867,47.098646155247785,2.9717802218607754,5683,TCP,45.32884734892971,DoS
195.4429787400436,5.787140377357556,7.46151542694172,22,UDP,178.15097397497522,Unauthorized Access
587.7216158272665,61.34866845847323,2.3989168860343657,5683,TCP,89.35173163243013,DoS
220.8799710846007,9.337607012912807,7.475994639193278,22,UDP,185.26762324284527,Unauthorized Access
189.13286878506585,3.251588198267837,4.29506064101613,5683,UDP,175.27328734317246,Normal
248.83800078490566,3.9802334906592876,5.730677793614989,8080,UDP,185.19681599608185,Unauthorized Access
607.5156310001425,46.8843097767751,2.3149801899771667,5683,TCP,208.09557363108053,DoS
196.5362310449574,6.59802516275321,3.377542163105489,80,TCP,105.86300223011683,Normal
149.33497408134104,5.383343800437026,5.236221591627382,80,UDP,140.88854018487405,Normal
636.5294401822987,105.2924156281193,1.8928758651486657,5683,UDP,194.6208668168541,DDoS
641.5880815823624,124.45440801388258,1.347472958388934,5683,TCP,194.46306531607328,DDoS
162.78644030137283,4.14898514464319,5.193857581628382,443,TCP,122.06099253488661,Normal
479.56008660813075,46.088031140917806,2.1748372714069815,80,TCP,79.54951049413768,DoS
310.19045046620784,46.595342710835176,2.6811600952907173,80,TCP,97.3841205211072,DoS
184.5939937459113,5.180310869081631,4.584193170835604,443,TCP,102.81243360340311,Normal
191.43025092421777,3.954349661687431,4.225241043753009,443,UDP,136.82287924210198,Normal
536.3992901942702,76.48948542726309,1.6163419552278782,5683,TCP,170.98380992336027,DDoS
234.6141855301068,5.18557826571983,4.568364217296759,80,UDP,100.27767181947937,Normal
243.5526233932701,5.171532277253088,4.7704608808828235,443,UDP,112.85106356053646,Normal
586.2989021462078,39.30798099796817,3.509212834177904,5683,ICMP,99.73240026454219,DoS
403.5218027907536,42.04282452992612,3.4241682681263157,80,ICMP,157.40360133091514,DoS
216.0127531768482,6.5158323247172225,6.092684523894493,22,ICMP,145.04198793842298,Unauthorized Access
528.8153775905854,118.36175594485252,1.400809536819326,5683,UDP,141.19702999238268,DDoS
477.1991231601827,130.52833948805025,1.3354580603892787,5683,ICMP,128.5883925772961,DDoS
475.5618690028028,48.39541336044826,2.1397658057425946,80,ICMP,81.17911614578784,DoS
189.80342311476528,3.7207468686210667,4.777834200446498,443,UDP,109.08473820246778,Normal
213.71887720936127,6.174030409939079,5.199333303114556,443,TCP,142.6200779179018,Normal
191.87436503234795,6.945502262726249,4.8811296895392555,443,UDP,120.54916050386555,Normal
636.1270765455736,87.15697826096678,1.8635991224936983,443,TCP,152.9102395834649,DDoS
169.96568619894833,3.6479296803518597,4.758165235427584,22,UDP,197.15366450866225,Unauthorized Access
273.81826390387545,7.7561140303329195,6.434989411490087,22,ICMP,230.68423465023915,Unauthorized Access
516.3386881375814,65.21828501219213,2.4479884687226234,5683,TCP,127.13125257518631,DoS
136.03639662622248,6.611916853637045,4.337277269842661,443,UDP,118.69736753428279,Normal
465.36948903976815,57.247268918145906,2.457908663592317,5683,ICMP,43.20170672575983,DoS
169.90479469645038,5.223570095729201,4.332581842724446,443,UDP,100.7539515214416,Normal
553.664111161854,67.1048943923343,1.4619573701021846,5683,UDP,106.41951785025302,DDoS
267.81716774036096,8.77415705246707,5.562217076112263,8080,UDP,194.35409276119967,Unauthorized Access
150.70159150637534,3.3543152392729283,4.302264538479069,5683,UDP,136.10004143594176,Normal
209.0170747120985,4.463232651185793,5.771006636846593,5683,TCP,93.82514400623482,Normal
392.4916907198308,113.39418748407928,1.7581042431231073,5683,TCP,151.89078175178616,DDoS
523.8861061300313,63.76235945104531,2.0199041900278663,5683,TCP,85.62356492235493,DoS
380.47397357436114,41.970046947031804,1.8052787467150386,80,ICMP,92.41916139256229,DoS
487.8092540814541,44.0880814414671,2.2655555798983524,5683,TCP,47.67788394265228,DoS
262.7512005188246,7.575922883564715,5.976180396295181,8080,ICMP,211.69890608027254,Unauthorized Access
309.20848590240433,5.803129680784087,6.455505169053315,8080,ICMP,216.2323226061409,Unauthorized Access
458.18677226580246,67.6893051257739,1.4363224379424995,5683,TCP,189.32989087444744,DDoS
405.7314265468053,37.68287985213206,2.9824263544125675,80,ICMP,106.67230242078564,DoS
256.02533771105624,8.461810044131125,5.488842697722339,22,ICMP,224.55502970829937,Unauthorized Access
176.2349183581667,3.4144959339337135,4.352699705431201,5683,TCP,109.42367748738103,Normal
716.6556181287506,97.83957013901531,1.4130100585536542,5683,UDP,131.39628794886028,DDoS
407.2233083007578,96.21658902716203,1.7213236735073454,443,UDP,135.87879496399503,DDoS
807.7695778437582,105.69600804839654,1.714180724254758,5683,UDP,89.87251513983101,DDoS
258.17195460155875,7.5737948742924335,6.8276236143087905,22,UDP,218.87842747516396,Unauthorized Access
198.99405384525915,9.009449019158836,5.875808676824132,8080,UDP,190.31156184880427,Unauthorized Access
197.0496463763478,4.38353309448555,4.220372816313325,443,UDP,102.8470400445778,Normal
204.95326514396424,5.069948877003537,4.236419351053093,443,TCP,124.8497122725527,Normal
440.51320541151694,45.78424585702808,2.223296906663796,5683,TCP,92.73367192402846,DoS
395.65834990577633,85.75257769392246,0.9761344241301282,5683,TCP,118.2097362263273,DDoS
306.26942850454145,36.01489525004001,3.305532265020638,5683,TCP,120.55309222308917,DoS
471.7045513440828,55.01945849441715,1.3206161633407183,80,TCP,33.160342062255495,DoS
463.70020733523046,51.47433722217399,2.152721192329095,5683,ICMP,50.09639412070768,DoS
623.6160951040764,40.61548420793257,2.705854692585158,5683,ICMP,126.34761791830108,DoS
495.6482030501825,35.11880637112283,2.473310923278665,5683,TCP,28.19174953794331,DoS
232.63854133447856,8.98142387951432,6.754603384921127,8080,ICMP,224.92234549266485,Unauthorized Access
183.65730786673254,4.506518791641699,3.7589788925532357,443,UDP,131.94888400110844,Normal
152.6724500403823,7.482761745472597,3.5871492243166614,5683,UDP,93.79067670948199,Normal
293.95158787098796,7.272151145095445,5.653689385558527,8080,UDP,161.33372736500993,Unauthorized Access
363.03551311482533,51.42206902405986,2.611569008548092,80,TCP,73.65436583237208,DoS
535.7660336204677,46.23064180024687,1.789699909470011,80,TCP,128.48748462541235,DoS
448.8010852700735,101.81217667989466,1.57464746260056,443,ICMP,125.65815859624847,DDoS
341.10984632559234,124.85495186103891,2.0745280313451375,443,ICMP,176.8085244737451,DDoS
452.6575914830472,83.81754892768576,1.5033130405071067,443,UDP,52.50192255054361,DDoS
730.1102070921805,129.0725218268198,1.4141526101582134,443,ICMP,176.19243510975423,DDoS
516.2708918054459,97.00890630821793,1.9561734967438036,443,UDP,155.35148876751225,DDoS
205.1356230078637,5.355915656240414,6.274041877259264,22,UDP,183.5275467297253,Unauthorized Access
276.8294054411984,5.709579943260715,6.006630890126864,8080,UDP,227.0489591151578,Unauthorized Access
269.6462071089225,6.016664268328219,6.233642588079208,22,UDP,168.4114214277115,Unauthorized Access
682.6119860885574,45.329168180326626,2.392383160958482,5683,TCP,154.92691838203612,DoS
219.60108644291785,4.2064043901271635,4.378559870208818,443,TCP,60.815131802131276,Normal
469.0331425116001,107.15189973042327,1.3338493706380166,443,UDP,131.34303686461774,DDoS
217.00517911327876,5.76037458987245,4.267770357538249,443,TCP,112.4058072975166,Normal
577.1428560996993,43.04340947562296,1.7178598712709472,80,ICMP,231.47417871044863,DoS
585.0285590981204,92.95194167985164,1.9149931501311102,443,UDP,98.17026077194016,DDoS
223.6568855660614,7.373150258709738,5.312998063871379,8080,UDP,218.90811942323677,Unauthorized Access
605.8154612877751,125.53841752956315,1.953531808582245,5683,ICMP,170.4307754967972,DDoS
481.72072998284244,52.00942326938376,2.714491126307229,80,TCP,209.93850954324006,DoS
287.81618735843426,4.8418349155772065,4.513397270383432,5683,TCP,95.21908593519491,Normal
651.368965985067,106.90192665274692,1.043144617982388,5683,ICMP,170.85222498288255,DDoS
382.7789689651016,93.32768332711251,1.2613526000626432,5683,ICMP,159.84187673004962,DDoS
231.82307289665627,4.949941860678942,3.637615263931665,80,UDP,108.75382158552968,Normal
488.1455315231553,91.43877643788007,1.6650059212860264,5683,ICMP,130.15259238215435,DDoS
240.1540671880437,78.598940701232,1.1980593960377832,5683,UDP,99.80612715321382,DDoS
209.0628679407932,3.629811123770739,4.6094095288882535,443,TCP,119.58036666286915,Normal
256.488028453746,5.401762887043523,5.121091729597184,8080,ICMP,234.81774005578166,Unauthorized Access
147.64914438288326,6.411661272627235,4.412016238959124,443,TCP,105.19518495096311,Normal
278.3589400874756,7.3554429112175645,5.8840431842490695,8080,UDP,190.22805960890568,Unauthorized Access
731.6536192742512,83.07427444765672,1.536486464391746,5683,ICMP,135.4957835962902,DDoS
163.98541185047688,4.895093592534697,4.355683288520915,5683,UDP,106.54606982917146,Normal
210.19081292458787,3.7073710489211384,4.417363080537998,80,TCP,135.99181278109722,Normal
260.7503568821563,7.258745581354578,5.828085171304952,22,ICMP,173.06452356482913,Unauthorized Access
707.0639513540488,42.75492690635825,0.7451013084474739,5683,ICMP,131.3921128746773,DDoS
526.6878963198718,117.4989069377439,1.561311752113967,443,TCP,188.98212030885622,DDoS
256.3582406040014,8.447923855865302,5.77385620913658,8080,UDP,204.44023249161816,Unauthorized Access
201.58359679691569,5.201189685538041,4.395550089818167,5683,TCP,102.54020342327891,Normal
613.4604034950044,38.119797762559415,1.7850343143640197,5683,ICMP,115.47692953409585,DoS
259.46233835038527,7.267390886248311,4.718103185559323,5683,TCP,123.2965666404499,Normal
640.7028222490259,48.31337517468229,3.0081951323464984,5683,TCP,14.297592706707945,DoS
602.0070995947196,62.72752884344101,2.271674866509377,80,ICMP,152.47351989547414,DoS
399.62411037276456,42.29967672835858,1.97133198736437,80,ICMP,126.9720025444246,DoS
761.4228929453038,105.52129805146284,1.4139711820151697,5683,TCP,105.35240470958831,DDoS
375.25400822651875,47.29725850423754,2.8112166223362944,5683,TCP,73.948625842991,DoS
718.5436034569375,80.67273419678355,1.2628047258149264,5683,ICMP,117.20230147738121,DDoS
324.81652078004777,5.7648735925716865,7.120663080105031,22,ICMP,177.66968157826184,Unauthorized Access
475.41476983335565,105.76946665778074,1.0744551530262303,5683,UDP,187.47185703978695,DDoS
171.262539183546,3.493313429779709,4.954781233987677,5683,TCP,126.15599970434987,Normal
209.7357414564256,4.193613450101462,4.9944576526105555,5683,TCP,131.74594066473622,Normal
269.09897854614803,7.591746130579438,6.267954008234102,22,UDP,175.79413491325067,Unauthorized Access
682.0474721525773,63.213210149000446,2.6714400468869903,80,ICMP,130.7117984746019,DoS
588.4980546205821,62.149422262040915,1.6138151444307884,5683,TCP,161.1702340095517,DDoS
478.13479933988964,80.6986896716546,1.570731726427164,5683,ICMP,129.1808262933523,DDoS
278.10790760619966,51.78265000920282,1.8201468856451404,80,ICMP,39.73461935891699,DoS
451.8310674224135,99.19028887614432,1.6155702662494575,443,UDP,123.00708641102233,DDoS
250.9079796651863,3.574879662252732,6.7595866183690205,22,UDP,214.38127207604066,Unauthorized Access
219.64853381127637,7.5400534299008966,6.335666814537481,22,ICMP,204.96161557823183,Unauthorized Access
542.8448428598481,116.27508712951801,1.171547757809783,443,UDP,184.39586578324912,DDoS
672.7509644384966,49.55214548115448,2.853521166003275,80,ICMP,140.85840293806402,DoS
267.03570773856154,5.771734745408501,6.6504614953002354,22,ICMP,167.58814710047739,Unauthorized Access
519.7622737063006,52.31677560292817,2.450763184910011,80,TCP,29.61719117154321,DoS
150.97861722609235,6.395213280632952,4.492999646470791,5683,TCP,119.622093507027,Normal
622.8065477534755,59.3333762137192,1.2502121007737053,5683,UDP,150.2025490908991,DDoS
299.4873895070345,6.3282783867936585,6.568204559117312,8080,ICMP,201.77806269323992,Unauthorized Access
565.7779803213064,75.44724643877777,1.7140412314301339,5683,TCP,120.5873733684038,DDoS
621.59239957047,113.74694015696902,1.4933988882255744,443,ICMP,148.9442351449731,DDoS
687.2384318788526,60.530066835614925,2.871924647630016,5683,TCP,139.14463933631777,DoS
569.0006746383821,52.16332797045022,2.61887922896459,5683,TCP,170.26787480729743,DoS
324.6566150075134,7.686674704672861,5.274814617324955,8080,UDP,177.71568856503205,Unauthorized Access
238.79151985006413,3.9516163591434568,4.247171710972833,5683,UDP,116.54032984863133,Normal
410.0090011727422,63.72715400513809,2.0282399415795926,80,TCP,103.18250860146512,DoS
160.97549639436994,6.335176225332088,5.166039416045097,80,TCP,117.33040660686197,Normal
268.99294816460815,7.611489245773792,5.667891193193752,8080,UDP,216.96427674538282,Unauthorized Access
456.4986863374206,35.1507158868775,2.110102642199513,5683,TCP,-12.865814467467104,DoS
240.81125586243087,5.868135224559646,5.267904880553715,22,ICMP,188.72249327585234,Unauthorized Access
441.70498750793445,44.32561156061945,3.0254110022265976,5683,TCP,59.52434789229989,DoS
165.99342245390704,4.479912974826623,4.3036110043067985,80,TCP,85.58358601394242,Normal
276.93748199798847,8.681324594275756,5.570260480571633,22,UDP,176.16911405614215,Unauthorized Access
157.30709115401945,6.078757673549546,4.831337121129637,5683,TCP,110.73453747310143,Normal
199.91339219121468,5.3848962164890555,3.8430552367229374,5683,TCP,149.39100248491195,Normal
238.7862044734955,4.847253285766233,4.760650551149485,80,UDP,82.47344655177403,Normal
419.8620660752916,47.93224838198721,2.870257344218535,5683,TCP,50.71501338016608,DoS
620.6190304286761,96.8579654154245,1.661741655324295,5683,TCP,196.82029268169958,DDoS
399.7470821741905,134.218439073312,1.1742264880694149,443,UDP,151.8292967302603,DDoS
295.7091037218999,8.257401560848995,6.532618124192617,22,UDP,191.78765688352732,Unauthorized Access
586.0143544793053,43.12964072185445,2.3235323139891757,80,TCP,167.4767936189909,DoS
435.89998901094714,106.68089717104097,1.826017632463188,5683,UDP,161.25545694864346,DDoS
223.81456104800617,6.343940229432363,5.402099156143537,8080,ICMP,181.99628079083385,Unauthorized Access
218.00872404264817,6.236862794945651,4.182948264730119,80,UDP,95.34626142737886,Normal
213.87562076870017,7.089268174301331,4.805508513719147,80,UDP,132.11810712335813,Normal
613.3472466220898,85.03544367338449,1.8319053158539473,5683,TCP,153.54101618063171,DDoS
553.6093370061257,43.80280834027074,2.7380341882398187,5683,ICMP,24.14403004489158,DoS
231.37337426355626,5.254685794646032,4.885085237184997,80,UDP,133.65292623531275,Normal
306.11195666814524,8.553748269629653,5.024425256964236,8080,UDP,198.164113493863,Unauthorized Access
210.83414015044565,5.207583514522604,5.132431955963709,5683,TCP,88.47621900640569,Normal
213.74941457030081,6.670107699274291,6.772873934522699,22,UDP,215.74475429547408,Unauthorized Access
486.27052014084154,55.1675065803619,2.454634369718308,5683,ICMP,125.87529132271001,DoS
188.47833649642786,5.779919032569414,5.3137343438011495,80,TCP,122.01901469173893,Normal
394.45131389705267,114.49394925303928,1.3222652911969464,5683,UDP,113.75244624445648,DDoS
566.8364952613505,102.23990840447874,1.6806338510112957,5683,UDP,174.80011077989252,DDoS
248.4462386457834,5.123273924200394,5.931598530880562,5683,UDP,115.62069112746299,Normal
368.4938200419725,60.15950092940702,2.550831003625024,80,TCP,124.15098904617497,DoS
295.5973111021319,6.51625610747179,7.024459349070005,8080,ICMP,197.42346686543593,Unauthorized Access
650.2866981316558,114.89331648997396,1.4196688030667934,443,UDP,177.64272506938983,DDoS
268.1630220310041,4.6800809716475165,6.1599608835463515,22,UDP,200.19375653262261,Unauthorized Access
258.29045125515626,6.918200725580365,6.389296391372909,22,ICMP,185.21291176272214,Unauthorized Access
273.0033303160683,6.741687732353621,4.7042641789526565,8080,ICMP,139.38003547002745,Unauthorized Access
186.96628889580356,4.544680120801579,4.6144798294320895,443,UDP,85.68711378424288,Normal
323.7227760919474,8.313632556957188,5.07046719186778,22,ICMP,157.64371626809967,Unauthorized Access
212.44833728239507,3.5839416981360306,4.986870742047446,8080,ICMP,242.25384206514272,Unauthorized Access
246.47504354946292,6.6231901877329244,7.357658494095123,8080,UDP,213.48437308508701,Unauthorized Access
444.71501405658444,84.45047059274958,1.3874612240097808,443,UDP,120.39656748784131,DDoS
559.8675513631293,50.91095005073433,2.697913934329296,5683,ICMP,104.05208507161494,DoS
475.72337294004006,49.26362711882586,2.206523274533288,80,ICMP,76.59487898975962,DoS
154.64457343584934,4.230209775330625,4.1273943070353205,5683,UDP,84.80622815520015,Normal
547.4108213184185,50.25818428108321,2.694223577337068,5683,ICMP,44.932926148475936,DoS
674.8675711264237,54.220897124595375,0.9093885697746986,443,TCP,240.12816516138116,DDoS
544.1009649810169,119.93754310934324,1.68025982697216,5683,TCP,149.45607409430298,DDoS
582.0638522733334,157.09263904281227,1.6754977220583547,443,UDP,151.88218213096937,DDoS
539.9874634417657,55.41096016870859,2.7327835419708797,5683,TCP,50.359961911893414,DoS
550.3278951595314,118.34456897125165,1.846953855831815,443,ICMP,177.613302544773,DDoS
297.845630756463,7.505546859692577,5.4929536845054505,8080,UDP,211.31129124850494,Unauthorized Access
228.15941595976696,8.42416651399162,6.233065884306757,8080,ICMP,226.8065136775745,Unauthorized Access
241.3983217798616,8.60372014087724,4.90087153215956,22,UDP,207.73642491250956,Unauthorized Access
392.13020744601897,50.6333636087933,1.7876946278088355,80,ICMP,85.63112386842238,DoS
175.95725994116677,6.70967354752237,4.427815497529956,80,UDP,107.71608370363532,Normal
212.6796533761674,3.330560785726822,5.080767562597181,80,UDP,112.17746696543429,Normal
599.9471897541157,34.376028465104,2.7330284637801725,5683,ICMP,109.9298939128303,DoS
597.0345570947987,77.31340689951605,1.0155970698957448,5683,TCP,143.82287654368977,DDoS
398.72883608783377,44.18750981982395,2.9996423100140275,80,ICMP,81.2795961974762,DoS
554.0222095098059,62.669227644736004,2.4069054142508124,80,TCP,46.11768528758673,DoS
502.3858562661824,90.07272626922378,1.4245340491828706,443,UDP,179.99437469243517,DDoS
256.7920811252504,4.932157929147177,6.470229257151229,22,UDP,219.4836421876824,Unauthorized Access
194.59552151010166,7.757591557562856,6.535132245768433,22,UDP,196.86798107857356,Unauthorized Access
524.6247828122287,127.86603258582457,1.5060545510416123,443,TCP,164.32338216344147,DDoS
221.19669650333284,5.879687364235559,4.593856600054663,443,UDP,103.1841611200615,Normal
213.14560439666167,7.280495369698183,5.221069750040936,22,UDP,176.89227619527347,Unauthorized Access
241.2618954538772,4.40816427884998,4.901509603851968,80,TCP,127.20428700721537,Normal
245.39481107125596,6.945500742697492,6.156782292921963,22,ICMP,224.2730742629511,Unauthorized Access
165.22782305384683,4.880829180473663,6.080637043219614,8080,UDP,237.6349696141137,Unauthorized Access
403.20255145417286,46.08703793147104,2.0645078985733196,5683,TCP,45.85809482909211,DoS
184.63339354030347,5.295300221859273,4.108652651845833,80,TCP,122.85116199847425,Normal
228.77189458183733,4.874907560628214,4.314690301111163,80,UDP,115.45448693878811,Normal
513.0315223905076,67.63132769999994,2.6287812476302896,5683,ICMP,171.57291789087847,DoS
287.1594128285449,8.803638016848298,5.776149124766599,8080,UDP,202.19815108950803,Unauthorized Access
429.8161408215634,56.42236011488557,2.7837989932123244,5683,ICMP,73.31541297870895,DoS
733.8955672494295,138.88857276254498,1.7148144462986192,5683,UDP,143.20770838097266,DDoS
242.45354520666922,5.59819817007136,3.9728758405033036,80,TCP,68.67467142469161,Normal
734.293894912145,118.25433283917589,2.1283156385200988,5683,UDP,126.52684576788013,DDoS
300.7806435780458,6.398495134988532,5.499122440314427,22,UDP,222.16513716447602,Unauthorized Access
293.41798980140686,5.453893180986672,4.406038282980456,80,TCP,71.28460401637511,Normal
202.4591232061027,5.215853030340532,5.001335152761651,80,UDP,140.2286394732302,Normal
626.900399217731,91.43104436018004,1.4215701686846696,443,ICMP,147.1242288789119,DDoS
436.3071730978842,45.41646827069685,1.649854222105008,80,ICMP,161.05954697947845,DoS
196.5020002383455,5.575003035003446,4.302084790652543,443,TCP,95.44219612408504,Normal
200.05231094412446,4.97058045894534,4.377351577934947,5683,UDP,103.59603859456612,Normal
445.0425678817301,61.977118801701266,1.1401405428310827,5683,ICMP,217.35403670823726,DoS
488.9097701344402,51.488500118443824,2.765657089790696,80,TCP,59.804949928087474,DoS
710.4510623571059,107.83600666337216,1.1258751941485299,5683,UDP,158.54208708271315,DDoS
441.21999933394875,61.65413158808634,3.080805837313137,80,TCP,70.93116200372124,DoS
270.91968724826233,8.46801515659043,6.511014201759245,22,UDP,196.59148349877444,Unauthorized Access
303.0500292184919,10.043727712044488,5.502162498440332,22,UDP,228.95270512900152,Unauthorized Access
329.83888475407514,6.980072517291192,6.171162279706672,22,UDP,219.1933208807342,Unauthorized Access
249.6446088133123,13.407020345931905,6.101842094955337,22,ICMP,191.83455314153693,Unauthorized Access
690.2800457073586,65.64865747727754,1.3300405414544993,5683,ICMP,184.96379140334597,DDoS
244.01739930885483,6.003383576410656,4.981199573840274,80,UDP,150.635030193176,Normal
210.95902315314993,6.5181839233981105,6.684513570087902,8080,ICMP,210.1851140011362,Unauthorized Access
218.49644485901914,4.92798926186304,4.042326815375851,5683,TCP,141.2053569588316,Normal
616.8699475206009,106.77273812791823,1.049665234789869,443,TCP,161.8781475817493,DDoS
586.5391418325556,87.39143010046406,1.2044866331559372,443,UDP,160.1071017426518,DDoS
589.0433908172987,83.80890277397825,1.0161655414052126,5683,TCP,142.52980691919993,DDoS
832.7200445638293,112.7162415648833,1.2619657349722087,443,UDP,146.1666470686958,DDoS
805.192361045107,86.32888012545855,1.9349853032939328,5683,TCP,81.21854244702146,DDoS
616.1144871341044,58.43780925342319,2.144928199036478,80,TCP,156.70476613013113,DoS
350.38464143356964,54.48359414423272,2.4058294118823023,5683,ICMP,70.2837542297197,DoS
233.57687316028873,5.339149141442828,4.0585911471885225,443,TCP,147.0372720646529,Normal
446.9855075428531,46.54934775058948,2.754515476820958,5683,ICMP,16.09574895366083,DoS
280.5903977951693,7.191920384350166,6.588814038405525,8080,ICMP,182.63880687893226,Unauthorized Access
279.71617032388394,3.929083417114982,7.347389528726858,22,ICMP,236.992328896825,Unauthorized Access
478.3337274845992,57.34052205103876,3.1938209383010214,5683,ICMP,46.869541819600215,DoS
357.6009514732492,41.612180260431344,1.7468235844869646,80,TCP,-16.098806003912486,DoS
582.4976619610674,98.20463726543355,1.808733809437522,443,TCP,175.40540287554924,DDoS
475.15759286456773,51.91555677681388,2.1154117561842347,5683,ICMP,55.099275933623936,DoS
275.78234017725106,44.5013740506228,2.088354154628281,80,TCP,78.84440967397671,DoS
220.3998062493777,9.927470073317398,4.272635271891084,22,ICMP,192.89331839204164,Unauthorized Access
693.1762307428776,104.76654123457736,1.4204864484278483,443,TCP,158.52197103996897,DDoS
201.01845942956516,7.591085784257557,4.200695340223557,5683,UDP,108.92549964745282,Normal
257.2695883745659,6.612820061041931,6.817971490159599,22,ICMP,145.4466552192024,Unauthorized Access
297.25780626630535,6.87808784048985,6.967968771929944,8080,UDP,209.99381506131036,Unauthorized Access
478.52930034384815,56.91603815514726,2.5213638450290263,80,TCP,217.05470986588267,DoS
209.5285496666145,8.494100667044973,6.297943462646769,22,ICMP,203.39647575059558,Unauthorized Access
448.16910583971196,95.18575136974802,1.1382650351726382,443,ICMP,157.68631489450826,DDoS
527.5578651721527,64.76009281095544,2.6548811179273475,5683,TCP,118.32492403804866,DoS
246.6712411359687,7.03471020090441,6.028952290931701,22,ICMP,203.03629168504332,Unauthorized Access
564.2689284898166,102.34795145887976,1.2801035245788301,443,ICMP,148.19305768515827,DDoS
225.74834492271722,6.255784602016761,5.413269917325077,5683,TCP,98.50219585879728,Normal
221.03165837999146,6.333560982223371,4.44149318936729,5683,TCP,99.4650857075361,Normal
246.37549853864402,7.674381492932104,5.74661064375461,22,ICMP,217.32112916789936,Unauthorized Access
249.2427323264901,4.094194320392746,7.393658114418918,8080,UDP,210.91513428713333,Unauthorized Access
294.3869097116718,11.819963877634294,6.4013375378403925,8080,ICMP,223.43713289038342,Unauthorized Access
578.1515518370728,92.24431536089057,0.775336489653501,443,UDP,97.25088031588754,DDoS
232.35634815645867,3.70968951439405,5.417378058414163,5683,UDP,120.29209652637893,Normal
280.84834874254875,7.433137199005333,6.951961648069115,8080,UDP,249.6501322095414,Unauthorized Access
196.06483361243625,3.4183056838210595,4.698381006305445,80,TCP,105.13960490203301,Normal
259.4663299173917,7.4205017681446765,5.3499558789065205,22,ICMP,203.29138587056812,Unauthorized Access
532.4717018963895,76.84100750077701,1.5969341865025846,5683,UDP,121.95493767007507,DDoS
291.2748992665828,6.679886479019732,5.979032004937165,8080,UDP,195.6721691977997,Unauthorized Access
520.4763090176548,122.3060198882215,1.1744450026728896,5683,TCP,167.63314341113744,DDoS
183.04093077451358,3.9412109860183175,5.133671391833933,443,TCP,95.76845656418602,Normal
205.92949051218673,5.979745479064814,4.410896155066867,443,UDP,124.77958643595885,Normal
699.0107776720605,51.6910704558982,1.5360264203632588,5683,TCP,158.03707645807998,DDoS
663.9542191037743,125.44952420243388,1.067167990296522,5683,UDP,85.1193879754042,DDoS
589.1393699641752,83.26982765045949,1.4885439953445745,5683,TCP,164.7743681384351,DDoS
612.6599960504681,93.13391820973732,1.2976426617456758,5683,UDP,159.6625602821218,DDoS
655.6066267028441,32.232538557213914,2.8419838479700976,80,ICMP,34.89496397853472,DoS
124.26749772500254,6.045932606760482,4.415200291417829,443,UDP,126.91612324707405,Normal
162.8355060096774,5.5253621827263535,4.966455910264357,443,TCP,118.52220332541262,Normal
193.1695284178308,3.5472109944453663,3.903038496622616,5683,TCP,121.27430654038402,Normal
263.0709426413055,5.263562807624434,5.787659122507105,22,ICMP,166.4191718442363,Unauthorized Access
250.15167935426985,9.983370385381967,6.243320417857377,22,ICMP,189.13935708389783,Unauthorized Access
595.4387127546437,79.57344338582104,1.1430209811088317,5683,UDP,148.38084619694328,DDoS
696.2451974891392,82.53571439984452,1.2659826183363991,443,ICMP,127.91715966218449,DDoS
657.2806546631498,108.59528964156024,1.4667306849864175,5683,UDP,141.18543917348606,DDoS
370.55662927461333,50.76898811367919,2.842950510947692,5683,TCP,63.524694992588785,DoS
